Date,QUANDL.AUDUSD - Rate,QUANDL.AUDNZD - Rate,QUANDL.AUDJPY - Rate,QUANDL.AUDGBP - Rate,QUANDL.AUDEUR - Rate,QUANDL.AUDCHF - Rate,QUANDL.AUDCAD - Rate,QUANDL.CADUSD - Rate,QUANDL.CADNZD - Rate,QUANDL.CADJPY - Rate,QUANDL.CADGBP - Rate,QUANDL.CADEUR - Rate,QUANDL.CADCHF - Rate,QUANDL.CHFUSD - Rate,QUANDL.CHFNZD - Rate,QUANDL.CHFJPY - Rate,QUANDL.CHFGBP - Rate,QUANDL.CHFEUR - Rate,QUANDL.EURUSD - Rate,QUANDL.EURNZD - Rate,QUANDL.EURJPY - Rate,QUANDL.EURGBP - Rate,QUANDL.GBPUSD - Rate,QUANDL.GBPNZD - Rate,QUANDL.GBPJPY - Rate,QUANDL.JPYUSD - Rate,QUANDL.JPYNZD - Rate,QUANDL.NZDUSD - Rate,YAHOO.INDEX_GDAXI - Close,YAHOO.INDEX_FTSE - Close,YAHOO.INDEX_AORD - Close,NIKKEI.INDEX - Close Price,YAHOO.INDEX_GSPTSE - Close,OFDP.SILVER_5 - USD,WGC.GOLD_DAILY_USD - Value,WSJ.COPPER - Value,WSJ.CORN_2 - Value,WSJ.PL_MKT - Value,OFDP.FUTURE_B1 - Settle,FED.JRXWTFB_N_B - Value
2014-05-03,,,,,,,,,1.05617,93.3013,,,0.801821,,1.31733,116.361,,,,,,,,,,,0.0113383,,,,,,,,,,,,,
2014-05-02,0.928119,1.07888,94.9459,0.550206,0.66972,0.817215,1.01763,0.912,1.06004,93.2957,0.540598,0.658067,0.80293,1.13578,1.32019,116.196,0.673327,0.819624,1.38566,1.61078,141.773,0.822101,1.68686,1.96081,172.587,0.00976179,0.0113383,0.860368,9556.02,6822.4,5438.8,14457.51,14765.2,19.17,1281.3,3.0815,4.78,1425.0,108.59,102.6116
2014-05-01,0.927057,1.08308,94.9844,0.550778,0.669887,0.817589,1.017,0.911636,1.06496,93.3946,0.541608,0.658754,0.803879,1.13408,1.32484,116.2,0.673734,0.81962,1.38364,1.61648,141.778,0.822101,1.68323,1.96644,172.463,0.00976179,0.0113625,0.85598,,6808.9,5430.4,14485.13,14664.1,19.06,1278.5,3.029,4.855,1412.0,107.76,102.6669
2014-04-30,0.926482,1.08414,94.9297,0.550859,0.669205,0.81618,1.0198,0.908622,1.06316,93.0854,0.540275,0.656276,0.80047,1.13528,1.32852,116.323,0.675046,0.820078,1.38448,1.62013,141.868,0.823253,1.68179,1.9681,172.315,0.00973575,0.0113625,0.854565,9603.23,6780.0,5470.8,14304.11,14651.9,19.28,1288.5,3.0295,4.965,1424.0,108.07,102.6843
2014-04-29,0.927636,1.08288,94.8433,0.551813,0.670225,0.817047,1.02349,0.906351,1.05804,92.675,0.539164,0.655227,0.798345,1.13543,1.32545,116.098,0.675449,0.820356,1.38406,1.61593,141.536,0.823464,1.681,1.96241,171.88,0.00976179,0.0113625,0.856654,9584.12,6769.9,5466.9,,14583.1,19.33,1297.8,3.0725,4.985,1424.0,108.98,102.8126
2014-04-28,0.92766,1.08089,94.8541,0.552189,0.670825,0.818219,1.02371,0.906166,1.0566,92.6086,0.539485,0.655227,0.798825,1.1338,1.32275,115.955,0.675024,0.819913,1.38287,1.61124,141.431,0.823364,1.67985,1.95732,171.787,0.00976179,0.0113625,0.858248,9446.36,6700.2,5516.1,14288.23,14530.9,19.6,1299.0,3.1085,4.915,1428.0,108.12,102.9165
2014-04-27,,,,,,,,,1.0566,92.6086,,,0.798825,,1.32275,115.955,,,,,,,,,,,0.0113625,,,,,,,,,,,,,
2014-04-26,,,,,,,,,1.05676,92.7419,,,0.799692,,1.32134,115.984,,,,,,,,,,,0.0113625,,,,,,,,,,,,,
2014-04-25,0.928473,1.08073,95.0849,0.552855,0.67183,0.819907,1.02427,0.90665,1.0552,92.8472,0.539839,0.655929,0.800536,1.13258,1.31815,115.994,0.674315,0.819442,1.38226,1.60863,141.551,0.823011,1.67955,1.9548,172.012,0.00976179,0.0113625,0.859237,9401.55,6685.7,,14429.26,14533.6,19.66,1301.3,3.127,4.885,1418.0,109.58,102.9452
2014-04-24,0.931985,1.08495,95.5548,0.554632,0.674687,0.823868,1.02793,0.906799,1.05544,92.9485,0.539551,0.656409,0.801481,1.13149,1.31698,115.982,0.673184,0.81913,1.38146,1.60785,141.596,0.821949,1.68073,1.9563,172.286,0.00976179,0.0113625,0.859188,9548.68,6703.0,5515.5,14404.99,14554.3,19.06,1291.5,3.1365,4.84,1394.0,110.33,102.905
2014-04-23,0.934562,1.08892,95.8729,0.556089,0.676993,0.826535,1.03002,0.907464,1.05721,93.0893,0.539909,0.657356,0.802478,1.1308,1.31748,116.006,0.672865,0.819235,1.38043,1.60838,141.612,0.821419,1.68067,1.95817,172.421,0.00973575,0.0113383,0.858284,9544.19,6674.7,5502.2,14546.27,14533.4,19.46,1285.3,3.082,4.86,1400.0,109.11,102.9082
2014-04-22,0.933076,1.08815,95.6643,0.555578,0.675827,0.824479,1.02853,0.907251,1.05797,92.9998,0.540175,0.656957,0.80163,1.13183,1.3198,116.047,0.673944,0.819679,1.38104,1.61039,141.576,0.822498,1.67957,1.95845,172.175,0.00973575,0.0113625,0.857571,9600.09,6681.8,5467.1,14388.77,14556.0,19.51,1286.8,3.0785,4.775,1403.0,109.27,102.845
2014-04-21,0.934113,1.08706,95.5942,0.55609,0.675827,0.824349,1.02911,0.907666,1.05754,92.9352,0.540338,0.656736,0.801646,1.13312,1.31912,115.961,0.674597,0.820197,1.38201,1.60844,141.415,0.822985,1.67986,1.95497,171.889,0.00976179,0.0113625,0.85925,,,,14512.38,14493.7,,1299.0,3.068,4.695,1437.0,109.95,102.7755
2014-04-20,,,,,,,,,1.05754,92.9352,,,0.801646,,1.31912,115.961,,,,,,,,,,,0.0113625,,,,,,,,,,,,,
2014-04-19,,,,,,,,,1.05726,92.9382,,,0.801264,,1.31948,115.991,,,,,,,,,,,0.0113625,,,,,,,,,,,,,
2014-04-18,0.935782,1.08709,95.6086,0.557213,0.676648,0.824058,1.02943,0.909097,1.05603,92.8789,0.541172,0.657295,0.80053,1.13565,1.31923,116.032,0.676146,0.821196,1.38299,1.60667,141.308,0.8234,1.67972,1.95125,171.621,0.00976179,0.0113625,0.860841,,,,14516.27,,,1299.0,,,,,102.6931
2014-04-17,0.937049,1.08653,95.6151,0.559493,0.678138,0.824974,1.02966,0.910023,1.05528,92.8701,0.543374,0.658539,0.801223,1.13586,1.31716,115.905,0.67819,0.822037,1.38184,1.60254,141.033,0.825029,1.67497,1.94195,170.919,0.00976179,0.0113625,0.862429,9409.71,6625.3,5444.8,14417.53,14500.4,,1299.0,3.0695,4.76,1437.0,109.53,102.6213
2014-04-16,0.93893,1.08417,95.5531,0.561464,0.679415,0.825891,1.03083,0.910866,1.05172,92.6947,0.544674,0.659081,0.801202,1.13688,1.31277,115.693,0.679839,0.822626,1.38209,1.59585,140.645,0.826401,1.67243,1.93111,170.192,0.00976179,0.0113625,0.866031,9317.82,6584.2,5412.6,14417.68,14446.5,19.6,1301.5,3.0505,4.785,1442.0,109.6,102.6788
2014-04-15,0.939901,1.0832,95.5441,0.561866,0.678436,0.82464,1.03154,0.911146,1.04988,92.6172,0.544689,0.657623,0.799343,1.13986,1.31344,115.859,0.6813,0.822713,1.38554,1.59637,140.823,0.828091,1.67288,1.92775,170.056,0.00976179,0.0113383,0.867877,9173.71,6541.6,5380.3,13996.81,14303.9,19.77,1298.0,3.0165,4.845,1435.0,108.74,102.679
2014-04-14,0.940167,1.08098,95.5733,0.561225,0.677451,0.824247,1.02934,0.913474,1.05028,92.6429,0.545236,0.658061,0.79864,1.14065,1.31493,115.995,0.680906,0.821833,1.38781,1.59547,141.072,0.828427,1.6752,1.92576,170.306,0.00976179,0.0113383,0.869903,9339.17,6583.8,5353.6,13910.16,14284.4,19.74,1325.8,3.067,4.835,1466.0,109.07,102.5291
2014-04-13,,,,,,,,,1.05028,92.6429,,,0.79864,,1.31493,115.995,,,,,,,,,,,0.0113383,,,,,,,,,,,,,
2014-04-12,,,,,,,,,1.05348,93.0089,,,0.802307,,1.31325,115.911,,,,,,,,,,,0.0113625,,,,,,,,,,,,,
2014-04-11,0.939702,1.07989,95.6645,0.56019,0.678785,0.82694,1.02465,0.917041,1.05387,93.3669,0.546719,0.662528,0.807058,1.1363,1.30599,115.696,0.677501,0.820985,1.38419,1.59086,140.926,0.825308,1.67741,1.9277,170.771,0.00976179,0.0112617,0.870217,9315.29,6561.7,5423.5,13960.05,14257.7,20.09,1318.0,3.066,4.795,1454.0,107.33,102.343
2014-04-10,0.934888,1.07807,95.5037,0.558987,0.677843,0.826374,1.02155,0.915131,1.05533,93.5005,0.547185,0.663625,0.808997,1.13136,1.3046,115.581,0.676424,0.820384,1.37907,1.59042,140.891,0.824649,1.67241,1.92864,170.859,0.00976179,0.0112617,0.867126,9454.54,6642.0,5477.5,14300.12,14308.0,20.24,1320.5,3.068,4.82,1455.0,107.46,102.2168
2014-04-09,0.930163,1.07756,95.5936,0.558824,0.676507,0.825489,1.01933,0.912431,1.05717,93.7785,0.548192,0.663652,0.809881,1.12683,1.30557,115.799,0.676975,0.819603,1.37492,1.59301,141.298,0.826107,1.6642,1.92843,171.047,0.00976179,0.0112617,0.863082,9506.35,6635.6,5460.3,14299.69,14435.6,19.89,1301.8,3.066,4.83,1435.0,107.98,102.3661
2014-04-08,0.928218,1.07921,95.8104,0.559697,0.67691,0.827023,1.01915,0.910764,1.05887,94.0203,0.549214,0.664152,0.811502,1.1224,1.30487,115.87,0.676938,0.818513,1.37136,1.59435,141.566,0.826994,1.65828,1.92801,171.172,0.00966425,0.0112617,0.860155,9490.79,6590.7,5409.2,14606.88,14372.5,20.15,1309.5,3.0765,4.88,1437.0,107.67,102.3598
2014-04-07,0.927007,1.08016,95.949,0.558663,0.67561,0.825587,1.01931,0.909239,1.05942,94.1206,0.548001,0.66268,0.811744,1.12264,1.30509,115.968,0.676758,0.81823,1.37209,1.59891,142.037,0.827058,1.65908,1.93348,171.738,0.00966425,0.0112617,0.858085,9510.85,6622.8,5416.1,14808.85,14270.3,19.81,1299.0,3.0635,4.8,1435.0,105.82,102.8176
2014-04-06,,,,,,,,,1.05942,94.1206,,,0.811744,,1.30509,115.968,,,,,,,,,,,0.0112617,,,,,,,,,,,,,
2014-04-05,,,,,,,,,1.06103,94.2214,,,0.808537,,1.31246,116.532,,,,,,,,,,,0.0112617,,,,,,,,,,,,,
2014-04-04,0.923407,1.07874,95.906,0.555536,0.670957,0.818971,1.01828,0.906862,1.05949,94.1859,0.545547,0.658892,0.804256,1.12751,1.31732,117.105,0.678343,0.819261,1.37639,1.608,142.946,0.828035,1.66222,1.94184,172.641,0.00963755,0.0112617,0.855873,9695.77,6695.6,5428.6,15063.77,14393.1,19.93,1297.3,3.043,4.825,1444.0,106.72,102.944
2014-04-03,0.924792,1.0735,95.8315,0.55575,0.670854,0.817656,1.02066,0.9062,1.05181,93.9018,0.544549,0.657261,0.801065,1.13106,1.31303,117.196,0.679204,0.820399,1.37876,1.60055,142.852,0.828558,1.6641,1.93141,172.436,0.00963755,0.0112386,0.86152,9628.82,6649.1,5415.7,15071.88,14402.2,19.83,1284.0,3.047,4.81,1436.0,106.15,103.2471
2014-04-02,0.925383,1.06775,95.5571,0.555809,0.671637,0.818399,1.02247,0.905163,1.04431,93.4649,0.543638,0.656896,0.800428,1.13077,1.30462,116.757,0.679204,0.820677,1.37795,1.58974,142.266,0.827623,1.66499,1.92092,171.918,0.00973575,0.0112386,0.866789,9623.36,6659.0,5408.8,14946.32,14459.1,19.82,1292.0,3.065,4.765,1434.0,104.79,103.0389
2014-04-01,0.924778,1.06764,95.2054,0.555644,0.67204,0.819442,1.02221,0.904749,1.04437,93.1507,0.543588,0.656682,0.801609,1.12853,1.30285,116.207,0.678072,0.820194,1.37623,1.58863,141.689,0.826816,1.66451,1.92145,171.35,0.00973575,0.0112386,0.865683,9603.71,6652.6,5394.9,14791.99,14380.6,19.8,1283.8,3.055,4.89,1429.0,105.62,102.8454
2014-03-31,0.924583,1.06812,94.799,0.556204,0.672046,0.819595,1.02332,0.903472,1.04421,92.9025,0.543509,0.656682,0.802678,1.1281,1.3009,115.76,0.678739,0.820036,1.37589,1.58943,141.09,0.82756,1.66237,1.92042,170.512,0.00973575,0.0112386,0.865683,9555.91,6598.4,5403.0,14827.83,14335.3,19.97,1291.8,3.0465,4.825,1418.0,107.76,102.9768
2014-03-30,,,,,,,,,1.04421,92.9025,,,0.802678,,1.3009,115.76,,,,,,,,,,,0.0112386,,,,,,,,,,,,,
2014-03-29,,,,,,,,,1.04449,92.5678,,,0.802205,,1.30199,115.381,,,,,,,,,,,0.0113383,,,,,,,,,,,,,
2014-03-28,0.922541,1.06927,94.2602,0.556547,0.669506,0.816696,1.02449,0.90045,1.04374,92.0129,0.543176,0.653554,0.797206,1.12965,1.3091,115.413,0.6815,0.819689,1.37826,1.59745,140.813,0.831271,1.65778,1.92153,169.392,0.00983821,0.0113383,0.862884,9587.19,6615.6,5376.8,14696.03,14260.7,19.71,1294.8,3.059,4.725,1401.0,108.07,103.1047
2014-03-27,0.918078,1.06988,93.8923,0.555393,0.66486,0.811391,1.02467,0.895936,1.04408,91.632,0.541981,0.648666,0.791806,1.1317,1.31891,115.738,0.684535,0.819469,1.38114,1.6096,141.247,0.835517,1.65297,1.92643,169.063,0.00983821,0.0114375,0.858099,9451.21,6588.3,5359.7,14622.89,14178.8,19.68,1296.0,3.0365,4.725,1404.0,107.83,103.0655
2014-03-26,0.913048,1.06796,93.3838,0.553323,0.660943,0.805849,1.02255,0.892789,1.04426,91.3308,0.541089,0.64635,0.788032,1.13296,1.32528,115.899,0.68668,0.820309,1.38129,1.61565,141.298,0.83713,1.64995,1.92994,168.789,0.00983821,0.0114375,0.854961,9448.58,6605.3,5387.2,14477.16,14184.1,20.03,1304.0,3.0105,4.655,1411.0,107.03,103.2519
2014-03-25,0.909568,1.06562,93.0545,0.551662,0.659378,0.80337,1.02083,0.891027,1.04374,91.1665,0.539522,0.645938,0.786933,1.13228,1.32633,115.845,0.686686,0.820787,1.37945,1.61664,141.14,0.836663,1.65031,1.9315,168.712,0.00983821,0.0114375,0.853723,9338.4,6604.9,5351.0,14423.19,14299.5,20.0,1313.5,3.0455,4.675,1432.0,106.99,103.3505
2014-03-24,0.906152,1.0619,92.687,0.549237,0.656914,0.799885,1.01797,0.890164,1.04327,91.0963,0.539522,0.645299,0.786461,1.13276,1.3265,115.827,0.686472,0.821034,1.37963,1.61664,141.138,0.836121,1.65031,1.93367,168.848,0.00983821,0.0114618,0.853444,9188.77,6520.4,5362.1,14475.3,14278.6,20.2,1310.8,2.9895,4.68,1433.0,106.81,103.4667
2014-03-23,,,,,,,,,1.04327,91.0963,,,0.786461,,1.3265,115.827,,,,,,,,,,,0.0114618,,,,,,,,,,,,,
2014-03-22,,,,,,,,,1.04215,91.0628,,,0.785791,,1.32632,115.894,,,,,,,,,,,0.0114375,,,,,,,,,,,,,
2014-03-21,0.905567,1.05861,92.4698,0.547153,0.654258,0.796928,1.01595,0.891608,1.0415,91.0276,0.538587,0.644039,0.7844,1.13633,1.32771,116.04,0.686605,0.820996,1.38435,1.6173,141.341,0.836253,1.65538,1.93385,169.009,0.00983821,0.0114375,0.85619,9342.94,6557.2,5354.0,,14335.8,20.55,1336.0,2.994,4.575,1439.0,106.92,103.6051
2014-03-20,0.910399,1.05861,92.4906,0.548217,0.654271,0.796053,1.01289,0.898938,1.04531,91.3125,0.541156,0.645933,0.78595,1.14362,1.32993,116.205,0.688676,0.821921,1.39142,1.61803,141.389,0.837939,1.66056,1.93109,168.742,0.00983821,0.0114375,0.85995,9296.12,6542.4,5312.7,14224.23,14361.8,20.17,1327.0,2.976,4.57,1436.0,106.45,103.7449
2014-03-19,0.908443,1.05935,92.2869,0.5465,0.652701,0.793539,1.00578,0.903228,1.05333,91.7747,0.543398,0.648413,0.788955,1.14476,1.33514,116.316,0.688731,0.822644,1.39162,1.62309,141.401,0.837318,1.66205,1.93833,168.878,0.00983821,0.0115382,0.857516,9277.05,6573.1,5373.0,14462.52,14334.0,20.75,1338.0,3.028,4.65,1454.0,105.85,103.0761
2014-03-18,0.90507,1.05859,91.8671,0.543903,0.650653,0.790193,1.00334,0.902047,1.05518,91.5701,0.542021,0.648413,0.787504,1.14543,1.33989,116.279,0.688377,0.823495,1.39104,1.62713,141.201,0.835907,1.66411,1.94674,168.918,0.00983821,0.0115382,0.854891,9242.55,6605.3,5360.2,14411.27,14369.0,20.94,1355.8,2.9945,4.64,1454.0,106.79,102.9661
2014-03-17,0.903772,1.05769,91.9563,0.542846,0.649616,0.78888,1.00274,0.901357,1.05541,91.3992,0.541338,0.647816,0.786855,1.14584,1.34144,116.194,0.688288,0.823633,1.39135,1.62837,141.624,0.835706,1.66502,1.94841,169.458,0.00986064,0.0115606,0.854532,9180.89,6568.4,5335.2,14277.67,14231.9,21.22,1378.5,3.002,4.575,1474.0,106.24,102.895
2014-03-16,,,,,,,,,1.05541,91.3992,,,0.786855,,1.34144,116.194,,,,,,,,,,,0.0115606,,,,,,,,,,,,,
2014-03-15,,,,,,,,,1.05553,91.898,,,0.788108,,1.33942,116.661,,,,,,,,,,,0.0114618,,,,,,,,,,,,,
2014-03-14,0.901639,1.05778,92.5231,0.541989,0.648717,0.788393,1.00034,0.901359,1.0575,92.4675,0.541682,0.648338,0.788068,1.1436,1.34186,117.345,0.68743,0.822785,1.3902,1.6309,142.622,0.835531,1.66384,1.95167,170.709,0.00976179,0.0114375,0.852316,9056.41,6527.9,5347.1,14327.66,14227.7,21.36,1385.0,3.013,4.64,1478.0,108.57,102.9214
2014-03-13,0.89847,1.06027,92.5366,0.540548,0.647953,0.788206,0.998809,0.899713,1.06183,92.6565,0.541262,0.648719,0.789327,1.13981,1.34519,117.39,0.685796,0.821874,1.38705,1.63689,142.818,0.834421,1.66219,1.96174,171.159,0.00973575,0.0114618,0.847374,9017.79,6553.8,5429.1,14815.98,14245.1,21.24,1368.8,2.9905,4.625,1476.0,107.39,102.8633
2014-03-12,0.902651,1.06521,93.1536,0.542061,0.650749,0.792682,1.00272,0.900175,1.06235,92.9063,0.540532,0.648976,0.790585,1.13872,1.3438,117.532,0.683835,0.820962,1.38705,1.63694,143.156,0.832906,1.66513,1.96501,171.867,0.00973575,0.0114375,0.847346,9188.69,6620.9,5400.5,14830.39,14319.0,20.97,1366.0,3.026,4.66,1473.0,108.02,103.1466
2014-03-11,0.90486,1.069,93.3923,0.541874,0.652008,0.794227,1.00437,0.900958,1.06446,92.9846,0.539536,0.649114,0.790784,1.13929,1.34611,117.606,0.682321,0.820565,1.38796,1.63983,143.255,0.831203,1.66986,1.97284,172.355,0.00973575,0.0114618,0.846407,9307.79,6685.5,5429.3,15224.11,14267.2,21.25,1346.3,3.031,4.602,1483.0,108.55,103.0691
2014-03-10,0.905864,1.0708,93.3454,0.54177,0.654739,0.797827,1.00201,0.904232,1.06705,93.2812,0.540695,0.653467,0.79382,1.13533,1.34423,117.514,0.679029,0.820565,1.38399,1.63561,142.597,0.827472,1.67194,1.97647,172.313,0.00973575,0.0114375,0.846033,9265.5,6689.5,5430.8,15120.14,14302.1,20.99,1344.0,3.1105,4.57,1476.0,108.08,103.0516
2014-03-09,,,,,,,,,1.06705,93.2812,,,0.79382,,1.34423,117.514,,,,,,,,,,,0.0114375,,,,,,,,,,,,,
2014-03-08,,,,,,,,,1.07156,93.4249,,,0.799947,,1.3399,116.829,,,,,,,,,,,0.0114375,,,,,,,,,,,,,
2014-03-07,0.901272,1.06882,92.4262,0.539466,0.655307,0.799063,0.995065,0.905885,1.07427,92.9055,0.542021,0.65859,0.803017,1.12809,1.3378,115.729,0.67514,0.820181,1.37554,1.6311,141.098,0.823119,1.67107,1.98177,171.41,0.00973575,0.0115382,0.843287,9350.75,6712.7,5477.0,15274.07,14299.1,21.38,1335.3,3.1565,4.64,1474.0,109.0,102.9247
2014-03-06,0.895927,1.06721,91.4727,0.537003,0.652167,0.794024,0.992666,0.90255,1.07523,92.1733,0.540962,0.657068,0.799968,1.12809,1.34397,115.208,0.676219,0.821254,1.37372,1.63639,140.28,0.823329,1.66831,1.98744,170.382,0.00983821,0.0116394,0.839363,9542.87,6788.5,5459.7,15134.75,14271.9,21.11,1345.3,3.2755,4.68,1484.0,108.1,102.6478
2014-03-05,0.893353,1.06701,90.8284,0.535232,0.649556,0.789018,0.990083,0.902317,1.07767,91.728,0.540569,0.656078,0.796855,1.13252,1.35278,115.13,0.678503,0.823396,1.37544,1.6427,139.825,0.823983,1.66906,1.99372,169.686,0.00983821,0.0117384,0.837308,9542.02,6775.4,5457.3,14897.63,14304.2,21.32,1337.0,3.253,4.59,1481.0,107.76,103.1244
2014-03-04,0.892299,1.0659,90.5974,0.533326,0.64742,0.785624,0.987835,0.903278,1.07896,91.7149,0.53989,0.655347,0.795289,1.13578,1.35661,115.325,0.678971,0.824235,1.37822,1.64636,139.974,0.823859,1.67306,1.99845,169.897,0.00986064,0.0117603,0.83725,9589.15,6823.8,5411.7,14721.48,14289.9,21.15,1334.8,3.2615,4.61,1449.0,109.3,103.3156
2014-03-03,0.893349,1.06769,91.0426,0.534596,0.649329,0.789612,0.990987,0.901586,1.07571,91.8911,0.539451,0.655307,0.795888,1.13112,1.35178,115.474,0.676887,0.822675,1.37561,1.64393,140.252,0.823302,1.67128,1.99726,170.378,0.00983821,0.0117384,0.836816,9358.89,6708.4,5397.4,14652.23,14212.7,21.46,1349.5,3.2205,4.5,1454.0,111.2,103.2649
2014-03-02,,,,,,,,,1.07571,91.8911,,,0.795888,,1.35178,115.474,,,,,,,,,,,0.0117384,,,,,,,,,,,,,
2014-03-01,,,,,,,,,1.07372,91.7617,,,0.797574,,1.34649,115.069,,,,,,,,,,,0.0117384,,,,,,,,,,,,,
2014-02-28,0.896063,1.07503,91.6125,0.537709,0.654245,0.797125,0.996437,0.899288,1.07891,91.9402,0.539601,0.656543,0.800026,1.12422,1.34899,114.955,0.674576,0.82077,1.36972,1.64355,140.044,0.821859,1.66668,1.99987,170.41,0.00983821,0.0117384,0.833445,9692.08,6809.7,5415.4,14841.07,14209.6,21.27,1326.5,3.2385,4.44,1455.0,109.07,103.0594
2014-02-27,0.900394,1.08161,92.1589,0.540115,0.655881,0.799953,0.998256,0.902031,1.08346,92.3188,0.54099,0.656991,0.801313,1.12568,1.35214,115.206,0.675183,0.819892,1.37305,1.64927,140.513,0.823532,1.66725,2.0028,170.632,0.00983821,0.0117384,0.832492,9588.33,6810.3,5421.0,14923.11,14214.7,21.38,1332.3,3.2365,4.33,1447.0,108.96,103.3189
2014-02-26,0.90139,1.08349,92.289,0.540887,0.656015,0.800167,0.998899,0.90236,1.0848,92.3859,0.541556,0.656672,0.801042,1.12632,1.35414,115.321,0.675996,0.819776,1.37412,1.65188,140.692,0.824688,1.66634,2.00318,170.613,0.00983821,0.0117384,0.831826,9661.73,6799.2,5447.0,14970.97,14188.6,21.845,1331.8,3.2695,4.405,1432.5,109.52,103.4095
2014-02-25,0.898541,1.08391,92.0476,0.539598,0.654037,0.797841,0.997812,0.900506,1.08635,92.2551,0.541413,0.655453,0.799568,1.12628,1.35865,115.394,0.677221,0.819776,1.37388,1.65748,140.759,0.826041,1.66309,2.00631,170.402,0.00983821,0.0117603,0.828994,9699.35,6830.5,5444.0,15051.6,14189.0,21.73,1339.0,3.338,,1435.0,109.51,103.1167
2014-02-24,0.899305,1.08425,91.8602,0.539598,0.653713,0.797433,0.996506,0.900836,1.08686,92.2261,0.541524,0.655934,0.798921,1.12577,1.36034,115.393,0.676835,0.819788,1.37342,1.65875,140.549,0.825548,1.66343,2.00922,170.261,0.00983821,0.0117603,0.82798,9708.94,6865.9,5450.1,14837.68,14227.1,22.05,1334.8,3.359,4.365,1430.0,110.64,103.0153
2014-02-23,,,,,,,,,1.08539,92.1679,,,0.798921,,1.35861,115.393,,,,,,,,,,,0.0117603,,,,,,,,,,,,,
2014-02-22,,,,,,,,,1.08563,92.1029,,,0.800059,,1.35706,115.134,,,,,,,,,,,0.0117603,,,,,,,,,,,,,
2014-02-21,0.899305,1.08491,91.8697,0.539309,0.654813,0.799215,0.993011,0.905851,1.09265,92.5027,0.543013,0.6593,0.804876,1.12538,1.35741,114.954,0.673829,0.819285,1.37367,1.65691,140.295,0.823728,1.66744,2.01138,170.336,0.00983821,0.0117603,0.829028,9656.95,6838.1,5449.4,14865.67,14205.7,21.74,1323.3,3.336,4.38,1422.5,109.85,103.2409
2014-02-20,0.902771,1.08529,92.3162,0.540742,0.656818,0.802524,0.990149,0.911802,1.09613,93.2299,0.546073,0.663414,0.810398,1.12509,1.35233,115.033,0.673829,0.818552,1.37452,1.65244,140.54,0.823229,1.66953,2.007,170.718,0.00983821,0.0117603,0.831844,9618.85,6813.0,5421.3,14449.18,14210.4,21.59,1316.3,3.324,4.41,1413.0,110.3,103.2575
2014-02-19,0.903919,1.08309,92.3037,0.540549,0.658888,0.805296,0.990873,0.912247,1.0933,93.1675,0.545483,0.665044,0.81277,1.12239,1.34494,114.603,0.671295,0.818212,1.37188,1.64381,140.089,0.820409,1.6723,2.00393,170.758,0.00983821,0.0117384,0.834499,9660.05,6796.7,5415.5,14766.53,14119.7,21.75,1320.5,3.3355,4.39,1424.0,110.47,102.9734
2014-02-18,0.903825,1.08018,92.0057,0.539691,0.659674,0.806115,0.991787,0.911308,1.08936,92.7622,0.544168,0.665189,0.812864,1.12112,1.34025,114.119,0.669429,0.818325,1.37009,1.63772,139.46,0.818076,1.67483,2.00209,170.472,0.00983821,0.0117384,0.836589,9659.78,6796.4,5402.2,14843.24,14077.5,21.37,1320.8,3.3405,4.35,1424.0,110.46,102.7814
2014-02-17,0.901048,1.07862,91.8525,0.539464,0.658986,0.805391,0.990027,0.910182,1.08876,92.7906,0.544969,0.665702,0.812761,1.1185,1.33966,114.098,0.669671,0.818126,1.36731,1.63737,139.386,0.818734,1.67003,2.00025,170.255,0.00983821,0.0117384,0.835094,9656.76,6736.0,5400.2,14393.11,,21.65,1327.5,,,1429.0,109.18,
2014-02-16,,,,,,,,,1.08962,92.7906,,,0.813122,,1.33991,114.098,,,,,,,,,,,0.0117384,,,,,,,,,,,,,
2014-02-15,,,,,,,,,1.09146,92.9362,,,0.814438,,1.34009,114.105,,,,,,,,,,,0.0117384,,,,,,,,,,,,,
2014-02-14,0.899794,1.07981,92.0259,0.542636,0.660256,0.807551,0.989382,0.909421,1.09178,93.0254,0.548594,0.667153,0.816333,1.11419,1.33752,113.975,0.672053,0.817493,1.36294,1.6363,139.43,0.822063,1.65831,1.99025,169.613,0.00983821,0.0117603,0.833033,9662.4,6663.6,5366.9,14313.03,14054.8,21.09,1320.0,3.3205,4.23,1426.0,109.08,102.837
2014-02-13,0.903004,1.0848,92.4924,0.548116,0.662495,0.811082,0.995033,0.907374,1.09022,92.9578,0.550832,0.66561,0.815188,1.1133,1.33743,114.044,0.675746,0.816749,1.36323,1.63775,139.638,0.827574,1.64739,1.97926,168.743,0.00983821,0.0117384,0.832476,9596.77,6659.4,5318.7,14534.74,14001.7,20.27,1296.0,3.307,4.265,1397.0,108.73,103.0881
2014-02-12,0.898397,1.08305,91.9032,0.547008,0.658185,0.805585,0.992665,0.905016,1.09114,92.5961,0.551035,0.663068,0.811519,1.11516,1.34435,114.104,0.679124,0.817036,1.36491,1.64553,139.648,0.831182,1.6422,1.97977,168.031,0.00983821,0.0118397,0.829475,9540.0,6675.0,5319.8,14800.06,13900.5,20.2,1289.5,3.3155,4.26,1403.0,108.79,103.1793
