date,currency,event,importance,actual,forecast,previous,timestamp
2013-11-03,AUD,RETAIL_SALE_EX_INFLAT,Medium,0.7,0.2,-0.1,1383525000000
2013-11-03,AUD,HOUS_PRICE_INDEX,Low,1.9,2.2,2.7,1383525000000
2013-11-03,AUD,HOUS_PRICE_INDEX,Low,7.6,7.6,5.4,1383525000000
2013-11-03,AUD,ANZ_JOB_ADVERTIS,Low,-0.1,,0.2,1383525000000
2013-11-04,EUR,ITALIAN_PURCHAS_MANAG_INDEX_MANUFACTUR,Low,50.7,51,50.8,1383554700000
2013-11-04,EUR,FRENCH_PURCHAS_MANAG_INDEX_MANUFACTUR,Low,49.1,49.4,49.4,1383555000000
2013-11-04,EUR,GERMAN_PURCHAS_MANAG_INDEX_MANUFACTUR,Medium,51.7,51.5,51.5,1383555300000
2013-11-04,EUR,ZONE_PURCHAS_MANAG_INDEX_MANUFACTUR,Medium,51.3,51.3,51.3,1383555600000
2013-11-04,EUR,ZONE_SENTIX_INVESTOR_CONFID,Medium,9.3,6.2,6.1,1383557400000
2013-11-04,GBP,PURCHAS_MANAG_INDEX_CONSTRUCT,Medium,59.4,58.7,58.9,1383557400000
2013-11-04,USD,ISM,Low,59.3,,53.6,1383576300000
2013-11-04,USD,FACTORI_ORDER,Medium,1.7,1.8,-0.1,1383577200000
2013-11-04,USD,FACTORI_ORDER,Medium,-0.1,0.3,-2.8,1383577200000
2013-11-04,AUD,AIG_PERFORM_SERVIC_INDEX,Medium,47.9,,47.1,1383604200000
2013-11-04,JPY,MONETARI_BASE,Low,45.8,,46.1,1383609000000
2013-11-04,JPY,MONETARI_BASE_END_PERIOD,Low,189.8,,185.6,1383609000000
2013-11-04,GBP,BRC_SALE_LIKE_FOR_LIKE,Low,0.8,1,0.7,1383609660000
2013-11-04,CNY,HSBC_KIT_SERVIC_PMI,Medium,52.6,,52.4,1383615900000
2013-11-05,AUD,RESERV_BANK_AUSTRALIA_RATE_DECISION,High,2.5,2.5,2.5,1383622200000
2013-11-05,CHF,CPI,Low,-0.1,0.1,0.3,1383639300000
2013-11-05,CHF,CPI,Medium,-0.3,-0.1,-0.1,1383639300000
2013-11-05,CHF,CPI_EU_HARMON,Low,-0.1,0.1,0.5,1383639300000
2013-11-05,GBP,PURCHAS_MANAG_INDEX_SERVIC,Medium,62.5,60,60.3,1383643800000
2013-11-05,GBP,OFFICI_RESERV_CHANG,Low,-208,,-188,1383643800000
2013-11-05,EUR,ZONE_PPI,Low,0.1,0.2,0,1383645600000
2013-11-05,EUR,ZONE_PPI,Medium,-0.9,-0.8,-0.8,1383645600000
2013-11-05,USD,ISM,High,55.4,54,54.4,1383663600000
2013-11-05,USD,IBD_TIPP_ECONOM_OPTIM,Low,41.4,42,38.4,1383663600000
2013-11-05,NZD,PRIVAT_WAGE_EX_OVERTIM,Low,0.4,0.5,0.4,1383687900000
2013-11-05,NZD,LABOR_COST_PRIVAT_SECTOR,Low,0.4,0.5,0.5,1383687900000
2013-11-05,NZD,UNEMPLOY_RATE,High,6.2,6.2,6.4,1383687900000
2013-11-05,NZD,EMPLOY_CHANG,Medium,1.2,0.5,0.4,1383687900000
2013-11-05,NZD,EMPLOY_CHANG,High,2.4,1.6,0.7,1383687900000
2013-11-05,NZD,PARTICIP_RATE,Low,68.6,68,68.1,1383687900000
2013-11-05,NZD,AVERAG_HOURLI_EARNING,Low,1.6,1.4,0.4,1383687900000
2013-11-05,GBP,BRC_SHOP_PRICE_INDEX,Low,-0.5,0.1,-0.2,1383696060000
2013-11-05,AUD,TRADE_BALANC,Medium,-284,-500,-693,1383697800000
2013-11-06,GBP,HALIFAX_HOUS_PRICE_INDEX,Low,6.9,7,6.2,1383724800000
2013-11-06,GBP,HALIFAX_HOUS_PRICE_INDEX,Low,0.7,0.9,0.4,1383724800000
2013-11-06,EUR,ITALIAN_PURCHAS_MANAG_INDEX_SERVIC,Low,50.5,51.2,52.7,1383727500000
2013-11-06,EUR,FRENCH_PURCHAS_MANAG_INDEX_SERVIC,Low,50.9,50.2,50.2,1383727800000
2013-11-06,EUR,GERMAN_PURCHAS_MANAG_INDEX_SERVIC,Medium,52.9,52.3,52.3,1383728100000
2013-11-06,EUR,ZONE_PURCHAS_MANAG_INDEX_SERVIC,Medium,51.6,50.9,50.9,1383728400000
2013-11-06,EUR,ZONE_PURCHAS_MANAG_INDEX_COMPOSIT,Medium,51.9,51.5,51.5,1383728400000
2013-11-06,GBP,NEW_CAR_REGISTR,Low,4,,12.1,1383728400000
2013-11-06,GBP,INDUSTRI_PRODUCT,Low,0.9,0.6,-1.1,1383730200000
2013-11-06,GBP,INDUSTRI_PRODUCT,Medium,2.2,1.8,-1.5,1383730200000
2013-11-06,GBP,MANUFACTUR_PRODUCT,Low,1.2,1.1,-1.2,1383730200000
2013-11-06,GBP,MANUFACTUR_PRODUCT,Medium,0.8,0.8,-0.2,1383730200000
2013-11-06,EUR,ZONE_RETAIL_SALE,Low,-0.6,-0.4,0.5,1383732000000
2013-11-06,EUR,ZONE_RETAIL_SALE,Medium,0.3,0.6,-0.2,1383732000000
2013-11-06,EUR,GERMAN_FACTORI_ORDER,Medium,7.9,5.6,3.1,1383735600000
2013-11-06,EUR,GERMAN_FACTORI_ORDER,Low,3.3,0.5,-0.3,1383735600000
2013-11-06,USD,MBA_MORTGAG_APPLIC,Medium,-7,,6.4,1383739200000
2013-11-06,USD,CHALLENG_JOB_CUT,Low,-4.2,,19.1,1383741000000
2013-11-06,CAD,BUILD_PERMIT,Medium,1.7,6,-20,1383744600000
2013-11-06,USD,LEAD,Medium,0.7,0.6,0.7,1383750000000
2013-11-06,GBP,NIESR_GDP_ESTIM,Medium,0.7,,0.8,1383750000000
2013-11-06,CAD,IVEI_PURCHAS_MANAG_INDEX,Medium,62.8,52,51.9,1383750000000
2013-11-06,USD,DOE_CRUDE_OIL_INVENTORI,Low,1577,2100,4087,1383751800000
2013-11-06,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,991,,2178,1383751800000
2013-11-06,USD,DOE_GASOLIN_INVENTORI,Low,-3755,-400,-1713,1383751800000
2013-11-06,USD,DOE_DISTIL_INVENTORI,Low,-4899,-1500,-3058,1383751800000
2013-11-06,AUD,AIG_PERFORM_CONSTRUCT_INDEX,Medium,54.4,,47.6,1383777000000
2013-11-06,NZD,QV_HOUS_PRICE,Low,8.9,,8.4,1383778800000
2013-11-06,AUD,EMPLOY_CHANG,High,1.1,10,3.3,1383784200000
2013-11-06,AUD,PARTICIP_RATE,Low,64.8,64.9,64.8,1383784200000
2013-11-06,AUD,FULL_TIME_EMPLOY_CHANG,Medium,-27.9,,-1.8,1383784200000
2013-11-06,AUD,PART_TIME_EMPLOY_CHANG,Low,28.9,,5.2,1383784200000
2013-11-06,AUD,UNEMPLOY_RATE,High,5.7,5.7,5.7,1383784200000
2013-11-06,JPY,TOKYO_AVERAG_OFFIC_VACANC,Low,7.6,,7.9,1383789600000
2013-11-07,JPY,LEAD_INDEX,Medium,109.5,109.4,106.8,1383800400000
2013-11-07,JPY,COINCID_INDEX,Medium,108.2,108.3,107.6,1383800400000
2013-11-07,AUD,FOREIGN_RESERV,Low,57.2,,53,1383802200000
2013-11-07,CHF,SECO_CONSUM_CONFID,Medium,-5,-4,-9,1383806700000
2013-11-07,CHF,UBS_REAL_ESTAT_BUBBL_INDEX,Low,1.2,,1.15,1383807600000
2013-11-07,CHF,FOREIGN_CURRENC_RESERV,Low,434.7,434,433,1383811200000
2013-11-07,GBP,LLOYD_EMPLOY_CONFID,Low,-11,,-13,1383816600000
2013-11-07,EUR,GERMAN_INDUSTRI_PRODUCT,Medium,-0.9,0,1.6,1383822000000
2013-11-07,EUR,GERMAN_INDUSTRI_PRODUCT_WDA,Medium,1,0.8,0.9,1383822000000
2013-11-07,GBP,BANK_ENGLAND_RATE_DECISION,High,0.5,0.5,0.5,1383825600000
2013-11-07,GBP,BOE_ASSET_PURCHAS_TARGET,High,375,375,375,1383825600000
2013-11-07,EUR,EUROPEAN_CENTRAL_BANK_RATE_DECISION,High,0.25,0.5,0.5,1383828300000
2013-11-07,USD,GDP_ANNUALIZED,High,2.8,2,2.5,1383831000000
2013-11-07,USD,PERSON_CONSUMPT,High,1.5,1.6,1.8,1383831000000
2013-11-07,USD,GDP_PRICE_INDEX,Medium,1.9,1.3,0.6,1383831000000
2013-11-07,USD,JOBLESS_CLAIM,Medium,336,335,345,1383831000000
2013-11-07,USD,CONTINU_CLAIM,Low,2868,2875,2864,1383831000000
2013-11-07,USD,CORE_PCE,Medium,1.4,1.5,0.6,1383831000000
2013-11-07,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,35,36,38,1383838200000
2013-11-07,USD,CONSUM_CRITE,Medium,13.737,12,14.152,1383854400000
2013-11-07,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,276.6,,1031.1,1383868200000
2013-11-07,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,-35.7,,-252.3,1383868200000
2013-11-07,JPY,FOREIGN_BUI_JAPAN_BOND,Low,284.3,,122.6,1383868200000
2013-11-07,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,247.9,,-7.9,1383868200000
2013-11-07,CNY,EXPORT,High,5.6,1.7,-0.3,1383878220000
2013-11-07,CNY,IMPORT,Medium,7.6,7.4,7.4,1383878220000
2013-11-08,CHF,UNEMPLOY_RATE,Medium,3.2,3.2,3.2,1383893100000
2013-11-08,CHF,UNEMPLOY_RATE,Medium,3.1,3.1,3,1383893100000
2013-11-08,EUR,GERMAN_TRADE_BALANC,Medium,20.4,15.4,13.3,1383894000000
2013-11-08,EUR,GERMAN_CURRENT_ACCOUNT,Low,19.7,15,10.1,1383894000000
2013-11-08,EUR,GERMAN_EXPORT,Low,1.7,0.4,1,1383894000000
2013-11-08,EUR,GERMAN_IMPORT,Low,-1.9,0.6,0.1,1383894000000
2013-11-08,CHF,RETAIL_SALE_REAL,Medium,1,2.7,2.5,1383898500000
2013-11-08,GBP,VISIBL_TRADE_BALANC_POUND,Medium,-9816,-9200,-9557,1383903000000
2013-11-08,GBP,TRADE_BALANC_NON_EU_POUND,Low,-3845,-4000,-4324,1383903000000
2013-11-08,GBP,TOTAL_TRADE_BALANC_POUND,Medium,-3268,-2700,-3252,1383903000000
2013-11-08,GBP,CONSTRUCT_OUTPUT,Low,-0.9,1.5,0.1,1383903000000
2013-11-08,GBP,CONSTRUCT_OUTPUT,Low,5.8,8.2,4.1,1383903000000
2013-11-08,CAD,HOUS_START,Medium,198.3,190.8,195.9,1383916500000
2013-11-08,CAD,PART_TIME_EMPLOY_CHANG,Low,-2.7,,-11.5,1383917400000
2013-11-08,CAD,PARTICIP_RATE,Low,66.4,66.4,66.4,1383917400000
2013-11-08,USD,AVERAG_HOURLI_EARNING,Medium,0.1,0.2,0.1,1383917400000
2013-11-08,USD,AVERAG_HOURLI_EARNING,Medium,2.2,2.3,2,1383917400000
2013-11-08,USD,AVERAG_WEEKLI_HOUR_ALL_EMPLOYE,Medium,34.4,34.5,34.4,1383917400000
2013-11-08,USD,CHANG_HOUSEHOLD_EMPLOY,Medium,-735,,133,1383917400000
2013-11-08,USD,CHANG_NONFARM_PAYROL,High,204,120,163,1383917400000
2013-11-08,USD,CHANG_PRIVAT_PAYROL,Medium,212,125,150,1383917400000
2013-11-08,USD,CHANG_MANUFACTUR_PAYROL,Low,19,5,4,1383917400000
2013-11-08,USD,TWO_MONTH_PAYROL_NET_REVISION,Medium,60,,,1383917400000
2013-11-08,USD,UNEMPLOY_RATE,High,7.3,7.3,7.2,1383917400000
2013-11-08,USD,UNEMPLOY_RATE,Medium,13.8,,13.6,1383917400000
2013-11-08,USD,LABOR_FORC_PARTICIP_RATE,Medium,62.8,,63.2,1383917400000
2013-11-08,CAD,UNEMPLOY_RATE,High,6.9,7,6.9,1383917400000
2013-11-08,CAD,NET_CHANG_EMPLOY,High,13.2,11,11.9,1383917400000
2013-11-08,CAD,FULL_TIME_EMPLOY_CHANG,Medium,16,,23.4,1383917400000
2013-11-08,USD,PCE_CORE,Medium,1.2,1.3,1.2,1383917400000
2013-11-08,USD,PERSON_INCOM,Medium,0.5,0.3,0.5,1383917400000
2013-11-08,USD,PERSON_SPEND,Medium,0.2,0.2,0.3,1383917400000
2013-11-08,USD,PCE_DEFLAT,Low,0.1,0.1,0.1,1383917400000
2013-11-08,USD,PCE_DEFLAT,Low,0.9,1,1.1,1383917400000
2013-11-08,USD,PCE_CORE,Medium,0.1,0.1,0.1,1383917400000
2013-11-08,USD,UOF_MICHIGAN_CONFID,High,72,74.5,73.2,1383922500000
2013-11-08,CNY,CPI,High,3.2,3.3,3.1,1383960600000
2013-11-08,CNY,PPI,Medium,-1.5,-1.4,-1.3,1383960600000
2013-11-10,NZD,CARD_SPEND_RETAIL,Medium,1.4,1.3,-0.9,1384119900000
2013-11-10,NZD,NZ_CARD_SPEND,Medium,1.1,,-0.3,1384119900000
2013-11-10,JPY,CURRENT_ACCOUNT_TOTAL,Low,587.3,400.8,161.5,1384127400000
2013-11-10,JPY,ADJUSTED_CURRENT_ACCOUNT_TOTAL,Low,-125.2,-97,351.8,1384127400000
2013-11-10,JPY,BOP_CURRENT_ACCOUNT_BALANC,Low,14.3,-10.4,-63.7,1384127400000
2013-11-10,JPY,TRADE_BALANC_BOP_BASI,Medium,-874.8,-853.9,-885.9,1384127400000
2013-11-10,JPY,BANK_LEND_BANK_EX_TRUST,Medium,2.3,,2.2,1384127400000
2013-11-10,JPY,BANK_LEND_INCL_TRUST,Medium,2,,2,1384127400000
2013-11-10,AUD,HOME_LOAN,Medium,4.4,3.5,-4,1384129800000
2013-11-10,AUD,INVEST_LEND,Low,5.2,,0.6,1384129800000
2013-11-10,AUD,VALU_LOAN,Low,5.3,,-2.8,1384129800000
2013-11-11,JPY,BANKRUPTCI,Medium,-7.34,,-11.92,1384144200000
2013-11-11,JPY,ECO_WATCHER_SURVEI_CURRENT,Low,51.8,,52.8,1384146000000
2013-11-11,JPY,ECO_WATCHER_SURVEI_OUTLOOK,Medium,54.5,,54.2,1384146000000
2013-11-11,CNY,NEW_YUAN_LOAN,High,506.1,580,787,1384157340000
2013-11-11,CNY,MONEI_SUPPLI,Low,8,8,5.7,1384157340000
2013-11-11,CNY,MONEI_SUPPLI,Low,8.9,9.2,8.9,1384157340000
2013-11-11,CNY,MONEI_SUPPLI,Low,14.3,14.2,14.2,1384157340000
2013-11-11,CNY,AGGREG_FINANC_RMB,Medium,856.4,1115,1404.9,1384157340000
2013-11-11,NZD,REINZ_HOUS_PRICE_INDEX,Low,3839.8,,3778.1,1384203600000
2013-11-11,NZD,REINZ_HOUS_PRICE_INDEX,Low,1.6,,0.8,1384203600000
2013-11-11,NZD,REINZ_HOUS_SALE,Medium,2.1,,19,1384203600000
2013-11-11,NZD,ANZ_TRUCKOMET_HEAVI,Low,0.3,,0,1384203600000
2013-11-11,JPY,JAPAN_MONEI_STOCK_CD,Low,4.1,3.9,3.9,1384213800000
2013-11-11,JPY,JAPAN_MONEI_STOCK,Low,3.3,3.1,3.1,1384213800000
2013-11-11,JPY,TERTIARI_INDUSTRI_INDEX,Medium,-0.2,0.2,0.6,1384213800000
2013-11-11,GBP,RIC_HOUS_PRICE_BALANC,Low,57,58,5.3,1384214460000
2013-11-11,AUD,NAB_BUSI_CONDITION,Low,-4,,-4,1384216200000
2013-11-11,AUD,NAB_BUSI_CONFID,Medium,5,,12,1384216200000
2013-11-11,AUD,CRITE_CARD_BALANC,Low,48.8,,48.9,1384216200000
2013-11-11,AUD,CRITE_CARD_PURCHAS,Low,22,,21.8,1384216200000
2013-11-12,JPY,CONSUM_CONFID_INDEX,Medium,41.2,45.5,45.4,1384232400000
2013-11-12,JPY,MACHIN_TOOL_ORDER,Medium,8.4,,-6.3,1384236000000
2013-11-12,EUR,GERMAN_CPI,Low,-0.2,-0.2,-0.2,1384239600000
2013-11-12,EUR,GERMAN_CPI,Medium,1.2,1.2,1.2,1384239600000
2013-11-12,EUR,GERMAN_CPI_EU_HARMON,Low,-0.3,-0.2,-0.2,1384239600000
2013-11-12,EUR,GERMAN_CPI_EU_HARMON,Medium,1.2,1.3,1.3,1384239600000
2013-11-12,EUR,GERMAN_WHOLESAL_PRICE_INDEX,Low,-1,,0.7,1384239600000
2013-11-12,EUR,GERMAN_WHOLESAL_PRICE_INDEX,Low,-2.7,,-2.2,1384239600000
2013-11-12,GBP,PPI_INPUT,Low,-0.6,-0.7,-1,1384248600000
2013-11-12,GBP,PPI_INPUT,Low,-0.3,0.1,0.9,1384248600000
2013-11-12,GBP,PPI_OUTPUT,Low,-0.3,0,0,1384248600000
2013-11-12,GBP,PPI_OUTPUT,Medium,0.8,1,1.2,1384248600000
2013-11-12,GBP,PPI_OUTPUT_CORE,Low,0.1,0.1,0,1384248600000
2013-11-12,GBP,PPI_OUTPUT_CORE,Medium,0.9,0.7,0.8,1384248600000
2013-11-12,GBP,DCLG_UK_HOUS_PRICE,Low,3.8,,3.7,1384248600000
2013-11-12,GBP,CPI,Medium,0.1,0.4,0.4,1384248600000
2013-11-12,GBP,CPI,High,2.2,2.5,2.7,1384248600000
2013-11-12,GBP,CORE_CPI,High,1.7,2,2.2,1384248600000
2013-11-12,GBP,RETAIL_PRICE_INDEX,Low,251.9,253.1,251.9,1384248600000
2013-11-12,GBP,RETAIL_PRICE_INDEX,Medium,2.7,3,3.2,1384248600000
2013-11-12,GBP,RETAIL_PRICE_INDEX_EX_MORT_INTPAY,Low,2.7,3.1,3.2,1384248600000
2013-11-12,USD,NFIB_SMALL_BUSI_OPTIM,Low,91.6,93.3,93.9,1384259400000
2013-11-12,USD,CHICAGO_FED_NAT_ACTIV_INDEX,Medium,0.14,0.15,0.13,1384263000000
2013-11-12,NZD,FOOD_PRICE,Low,-1,,0,1384292700000
2013-11-12,AUD,WESTPAC_CONSUM_CONFID,Medium,1.9,,-2.1,1384299000000
2013-11-12,AUD,WESTPAC_CONSUM_CONF_INDEX,Low,110.3,,108.3,1384299000000
2013-11-12,JPY,MACHIN_ORDER,Low,-2.1,-1.8,5.4,1384300200000
2013-11-12,JPY,MACHIN_ORDER,Medium,11.4,12.5,10.3,1384300200000
2013-11-12,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,-0.1,-0.2,0.2,1384300200000
2013-11-12,JPY,DOMEST_CORPOR_GOOD_PRICE_INDEX,Low,2.5,2.5,2.2,1384300200000
2013-11-12,JPY,LOAN_DISCOUNT_CORP,Low,1.99,,2.38,1384300200000
2013-11-12,AUD,NEW_MOTOR_VEHICL_SALE,Low,-0.7,,-0.3,1384302600000
2013-11-12,AUD,WAGE_COST_INDEX,Low,0.5,0.7,0.7,1384302600000
2013-11-12,AUD,WAGE_COST_INDEX,Low,2.7,2.9,2.9,1384302600000
2013-11-12,AUD,NEW_MOTOR_VEHICL_SALE,Low,-3.1,,-3.6,1384302600000
2013-11-13,GBP,CLAIMANT_COUNT_RATE,Medium,3.9,3.9,4,1384335000000
2013-11-13,GBP,JOBLESS_CLAIM,Medium,-41.7,-30,-44.7,1384335000000
2013-11-13,GBP,AVERAG_WEEKLI_EARNING,Medium,0.7,0.7,0.8,1384335000000
2013-11-13,GBP,ILO_UNEMPLOY_RATE,Medium,7.6,7.6,7.7,1384335000000
2013-11-13,GBP,EMPLOY_CHANG_M,Medium,177,113,155,1384335000000
2013-11-13,GBP,WEEKLI_EARNING_EX_BONU,Medium,0.8,0.9,0.8,1384335000000
2013-11-13,EUR,ZONE_INDUSTRI_PRODUCT,Low,-0.5,-0.3,1,1384336800000
2013-11-13,EUR,ZONE_INDUSTRI_PRODUCT_WDA,Medium,1.1,0.1,-1.1,1384336800000
2013-11-13,USD,MBA_MORTGAG_APPLIC,Medium,-1.8,,-2.8,1384344000000
2013-11-13,CAD,TERANET_NATION_BANK_HPI,Low,0.1,,0,1384351200000
2013-11-13,CAD,TERANET_NATION_BANK_HPI,Low,3.1,,2.7,1384351200000
2013-11-13,CAD,TERANET_NATION_BANK_HP_INDEX,Low,159.34,,159.12,1384351200000
2013-11-13,USD,MONTHLI_BUDGET_STATEM,Medium,-91.6,-102,-120,1384369200000
2013-11-13,NZD,BUSI_NZ_PERFORM_MANUFACTUR_INDEX,Medium,55.7,,54.2,1384378200000
2013-11-13,NZD,RETAIL_SALE_EX_INFLAT,Medium,0.3,0.9,1.5,1384379100000
2013-11-13,JPY,JAPAN_BUI_FOREIGN_BOND,Medium,357.1,,276.8,1384386600000
2013-11-13,JPY,JAPAN_BUI_FOREIGN_STOCK,Medium,-98.4,,-35.7,1384386600000
2013-11-13,JPY,FOREIGN_BUI_JAPAN_BOND,Low,-322.2,,284.4,1384386600000
2013-11-13,JPY,FOREIGN_BUI_JAPAN_STOCK,Low,273.1,,247.9,1384386600000
2013-11-13,JPY,GDP_ANNUALIZED,High,1.9,1.7,3.8,1384386600000
2013-11-13,JPY,NOMIN_GDP,Medium,0.4,0.4,1.1,1384386600000
2013-11-13,JPY,GDP_DEFLAT,Low,-0.3,-0.5,-0.5,1384386600000
2013-11-13,JPY,GDP_BUSI_SPEND,Low,0.2,1,1.1,1384386600000
2013-11-13,JPY,GDP,High,0.5,0.4,0.9,1384386600000
2013-11-13,JPY,GDP_CONSUM_SPEND,Medium,0.1,0.2,0.6,1384386600000
2013-11-13,NZD,ANZ_CONSUM_CONFID_INDEX,Low,128.4,,122.3,1384387200000
2013-11-13,NZD,ANZ_CONSUM_CONFID,Low,5,,2.9,1384387200000
2013-11-13,AUD,CONSUM_INFLAT_EXPECT,Medium,1.9,,2,1384387200000
2013-11-13,NZD,NON_RESID_BOND_HOLD,Low,64.8,,67,1384394400000
2013-11-14,JPY,INDUSTRI_PRODUCT,Low,1.3,,1.5,1384403400000
2013-11-14,JPY,INDUSTRI_PRODUCT,Medium,5.1,,5.4,1384403400000
2013-11-14,JPY,CAPAC_UTIL,Low,1.2,,-2.1,1384403400000
2013-11-14,EUR,FRENCH_GDP,Low,-0.1,0,0.5,1384410600000
2013-11-14,EUR,FRENCH_GDP,Medium,0.2,0.3,0.5,1384410600000
2013-11-14,EUR,GERMAN_GDP,Medium,0.3,0.3,0.7,1384412400000
2013-11-14,EUR,GERMAN_GDP_WDA,High,0.6,0.6,0.5,1384412400000
2013-11-14,EUR,GERMAN_GDP,High,1.1,1,0.9,1384412400000
2013-11-14,CHF,PRODUC_IMPORT_PRICE,Low,-0.4,-0.2,0.1,1384416900000
2013-11-14,CHF,PRODUC_IMPORT_PRICE,Low,-0.3,-0.2,0,1384416900000
2013-11-14,EUR,ITALIAN_GDP_WDA,Low,-0.1,-0.1,-0.3,1384419600000
2013-11-14,EUR,ITALIAN_GDP_WDA,Medium,-1.9,-1.9,-2.2,1384419600000
2013-11-14,GBP,RETAIL_SALE_INCL_AUTO,Low,-0.7,0,0.6,1384421400000
2013-11-14,GBP,RETAIL_SALE_EX_AUTO,Low,-0.6,-0.1,0.8,1384421400000
2013-11-14,GBP,RETAIL_SALE_EX_AUTO,Medium,2.3,3.1,2.5,1384421400000
2013-11-14,GBP,RETAIL_SALE_INCL_AUTO,Medium,1.8,3.1,2,1384421400000
2013-11-14,EUR,ZONE_GDP,Medium,0.1,0.1,0.3,1384423200000
2013-11-14,EUR,ZONE_GDP,High,-0.4,-0.3,-0.6,1384423200000
2013-11-14,CAD,NEW_HOUS_PRICE_INDEX,Medium,1.6,1.7,1.8,1384435800000
2013-11-14,CAD,INTERN_MERCHANDIS_TRADE,Low,-0.44,-1,-1.09,1384435800000
2013-11-14,USD,JOBLESS_CLAIM,Medium,339,330,341,1384435800000
2013-11-14,USD,CONTINU_CLAIM,Low,2874,2870,2874,1384435800000
2013-11-14,USD,NONFARM_PRODUCT,Low,1.9,2.2,1.8,1384435800000
2013-11-14,USD,UNIT_LABOR_COST,Low,-0.6,-0.1,0.5,1384435800000
2013-11-14,USD,TRADE_BALANC,Medium,-41.8,-39,-38.7,1384435800000
2013-11-14,USD,EIA_NATUR_GAS_STORAG_CHANG,Low,20,23,35,1384443000000
2013-11-14,USD,DOE_CUSH_OK_CRUDE_INVENTORI,Low,1691,,991,1384444800000
2013-11-14,USD,DOE_GASOLIN_INVENTORI,Low,-838,-900,-3755,1384444800000
2013-11-14,USD,DOE_CRUDE_OIL_INVENTORI,Low,2640,800,1577,1384444800000
2013-11-14,USD,DOE_DISTIL_INVENTORI,Low,-481,-1000,-4899,1384444800000
2013-11-15,EUR,ZONE_CPI,High,0.7,0.7,0.7,1384509600000
2013-11-15,EUR,ZONE_CPI_CORE,High,0.8,0.8,0.8,1384509600000
2013-11-15,EUR,ZONE_CPI,Medium,-0.1,-0.1,0.5,1384509600000
2013-11-15,CAD,MANUFACTUR_SALE,Low,0.6,0.5,0,1384522200000
2013-11-15,USD,IMPORT_PRICE_INDEX,Low,-0.7,-0.5,0.1,1384522200000
2013-11-15,USD,EMPIR_MANUFACTUR,Low,-2.21,5,1.52,1384522200000
2013-11-15,USD,IMPORT_PRICE_INDEX,Low,-2,-1.6,-1,1384522200000
2013-11-15,CAD,EXISTING_HOME_SALE,Low,-3.2,,0.8,1384524000000
2013-11-15,USD,INDUSTRI_PRODUCT,Medium,-0.1,0.2,0.7,1384524900000
2013-11-15,USD,MANUFACTUR_PRODUCT,Medium,0.3,0.2,0.1,1384524900000
2013-11-15,USD,CAPAC_UTIL,Low,78.1,78.3,78.3,1384524900000
2013-11-15,USD,WHOLESAL_TRADE_SALE,Low,0.6,0.3,0.4,1384527600000
2013-11-15,USD,WHOLESAL_INVENTORI,Low,0.4,0.4,0.8,1384527600000
2013-11-17,NZD,PERFORM_SERVIC_INDEX,Medium,58.2,,56.4,1384723800000
2013-11-17,JPY,HOUS_LOAN,Medium,3,,3.2,1384732200000
2013-11-17,GBP,RIGHTMOV_HOUS_PRICE,Low,-2.4,,2.8,1384732860000
2013-11-17,GBP,RIGHTMOV_HOUS_PRICE,Low,4,,3.8,1384732860000
2013-11-18,JPY,TOKYO_CONDOMINIUM_SALE,Low,21.4,,77.3,1384747200000
2013-11-18,EUR,ZONE_CURRENT_ACCOUNT,Low,13.7,,17.9,1384765200000
2013-11-18,EUR,ZONE_CURRENT_ACCOUNT,Low,14,,12.4,1384765200000
2013-11-18,EUR,ZONE_TRADE_BALANC,Low,14.3,13,12.3,1384768800000
2013-11-18,EUR,ZONE_TRADE_BALANC,Low,13.1,14.5,6.9,1384768800000
2013-11-18,CAD,INTERN_SECUR_TRANSACT,Low,8.36,,2.07,1384781400000
2013-11-18,USD,TOTAL_NET_TIC_FLOW,Low,-106.8,,-13.8,1384783200000
2013-11-18,USD,NET_LONG_TERM_TIC_FLOW,Medium,25.5,20,-9.8,1384783200000
2013-11-18,USD,NAHB_HOUS_KET_INDEX,Medium,54,55,54,1384786800000
2013-11-18,AUD,CONFER_BOARD_LEAD_INDEX,Medium,0.3,,-0.2,1384815600000
2013-11-18,NZD,NEW_ZEALAND_YEAR_INFLAT_EXPECT,Medium,2.34,,2.36,1384826400000
2013-11-18,CNY,CHINA_FOREIGN_DIRECT_INVEST,Medium,1.2,6.1,4.9,1384827540000
2013-11-19,JPY,LEAD_INDEX,Medium,109.2,,109.5,1384837200000
2013-11-19,JPY,COINCID_INDEX,Medium,108.4,,108.2,1384837200000
2013-11-19,JPY,TOKYO_DEPART_STORE_SALE,Low,1.2,,3.6,1384839000000
2013-11-19,JPY,NATWID_DEPART_STORE_SALE,Low,-0.6,,2.8,1384839000000
2013-11-19,EUR,EU_NEW_CAR_REGISTR,Low,4.7,,5.4,1384844400000
2013-11-19,EUR,ZONE_ZEW_SURVEI_ECONOM_SENTIM,Medium,60.2,,59.1,1384855200000
